Already Exists,Success,SiteURL
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Training-Bertil
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Training-Malin
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_GlobalServiceCommercialDevelopment
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Troubleshooting
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TrustPatterns
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-uatlkportalkey
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/portalUAT-uatlkportalother
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/globalprogramUAT-uatportallkapprove
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Umgeni
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/unifiedcommunications
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USAfterHoursSupportGroup
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USALSalesCompanyFinancialreports
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USEnergyFinancialreports
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USFoodandWaterFinancialReports
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USFoodHeatTransfer
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USHeatTransferService
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USManagement
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PashaNewBuilds
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USMarineFinancialreports
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USServiceFinancialreports
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USTreasury
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/USAEbiz
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/vegetableoils
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VegPro
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VictorHeus
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Vietnam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VisualStudioTeamServices
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VLNew
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Vortex-USServicetransfer
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VortexIntegration
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/wstage
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/WasteEvaporationandZLD
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/WeldedHeatExchangersSalesGuide
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/WHEDesignofthemonth
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/WheKelvionWarroom
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/WHEProductManual
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/AnitaTest1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Wine
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/wynandstodo
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/XFTArchitectureandInfoSec
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ZiemexWarRoom
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Planner_zGBO
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/3000081
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/510TaperpartHub612429940204fromHongyitoUniAbex
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/550tapercylinderhub--Huayang
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/AdvancemovetoKunshanstage2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Aperammillorders
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Aperammillorders617
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/AtunloSpain
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/BEARINGASSEMBLYWP97100MMbearingkits
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/C27612x1219x1219ReplaceHayneswithATI
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ConsolidationKomastoBCC17items
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Developlocalbrandssourcenewlinedpumps
Not Found,TRUE,"https://alfalavalonline.sharepoint.com/sites/LocalSiteUAT-dmauat,sitewithcomma1"
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EPDROPLANLKHPF2pinstwoslotsinsteadofoneextendlength
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EPDLKAP1SingleSeatValvePriceanddesignchange
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EPDLKH-GuardsMellemdelsskjold
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EPDLKHShroudswithlogo
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EPDTE21A571TE21A526materialchangeRMP
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EXpartsreducedmeasurementtime
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ForgedconnectionsP35RL33R
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ForgedconnectionsP35RL33R676
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/FPPPSSVolumetransitiontoAcerinox208x15
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/FPPPSSVolumetransitiontoAcerinox326x12316
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Team_Mobility_VR_AR
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ImpellerSD100sourcingaltsuppl
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ISEFNegotiationforgingsandflangesinstainlesssteel
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SouthernEuropeFieldEngineers
Not Found,TRUE,"https://alfalavalonline.sharepoint.com/sites/LocalSiteQA-kristine,commatests"
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/M6andT25Sheetliningsnewglobalsupplier
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MakecontractwithQingdaoShixinElectricPowerEquipmentCo.Ltd
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Masterplanoptimizationinplanningsupplychain
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MasterplansupplychainoptimatizationSSVLKLACylindersleeves
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MASTERPLANconsigmentstockofgrindingmaterial
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MechanicalcomponentsSourcing
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MetalliningforM6Asiasupplierneeded
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Moveparts2itemshighrunnersfromPolifluor
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/MovigMatencoitemstoFILMSHunsealandRoplan
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegociationforstandarditemCPmachiningandwelding
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegociationforstandarditemDSmachiningandweldingPPV
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegociationHagensfjedre2019pricereduction451stMay2019TEQ
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiatepricesKSAscrapagreementwithESStl
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Negotiation-Bonus2018SamsonsReguleringsteknik
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforinspectionsARXmarine
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforstandarditemsCommercialSizesheetsinallgrades
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforstandarditemsCPCoil760x1mminHC-276
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforstandarditemsCPcoilssheetsinHastelloyHaynescon
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforstandarditemsCPcoilsinTitanium
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforstandarditemsCPcoilsintitanium3
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationforstandarditemsCSblanksforallproducts
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationHagensFjedre2019pricereduction451stMay2019
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationOrloffFirmatjAS2019shoesandworkwear
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NegotiationRoplannegotiation2019alloysurcharge
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/NPD-LeviMagphase2ATEXSensorandExoticMaterials
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/OutokumpuTornio50tondiscount25mm
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Paintingsub-contractingvariantreduction
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PanelsuppliersSourcing
FALSE,TRUE,"https://alfalavalonline.sharepoint.com/sites/LocalSite-parc(peru,argentinaandchile)"
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PartitionplateTL35SS-Calmetal
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PDLGlobalOfficeProcessTeam
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Phase-IRemaining4WearLiners
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PhaseoutPermascandweldedsheetsCP120DistanceTiandSS
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PhaseoutSpecodlewtoIndiaHiconVersatile
FALSE,TRUE,"https://alfalavalonline.sharepoint.com/sites/LocalSite-poland,ukraineandbaltics(pub)"
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPVKunshan-KunshanDV-STVAVEmembraneSaintGobainbuydirectly
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPVDrivingring9612139702BodycoattoHardcoats
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPVDriveringALK9612365801toYongDaor
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPVLeviMag-volumeincreasevariousparts
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPVLKHSupportbars
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPVNew1prioritysupplierD-maxforTJ40Gitems6items
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/PPV-BewiStyropackPricereductionduetoEpsrawmaterial
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Projectsavingsforlargeprojectsmotorsetc
Not Found,TRUE,"https://alfalavalonline.sharepoint.com/sites/LocalSiteQA-qakdrlocal,sitev2_10-04-2019"
Not Found,TRUE,"https://alfalavalonline.sharepoint.com/sites/ToolSiteQA-qakdrtool,sitev2_10-04-2019"
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignCP120panelgasketinNovaphit
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignsegmenttypeCPgasketsinGylon
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP120girders
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP120heads
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP120panels
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP15-50heads
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP15-50panels
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP40-50girders
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP75girders
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP75heads
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignstdspecificCP75panels
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewprocessstdspecificCP15-30girders
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewsourceCPSheetsin254SMO
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualifydualsourcingOtelinoxAC7003x539mm316
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Rawmateriallocalizationflexiblepress005mmCU
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Rawmateriallocalizationflexiblepress03mmSS
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/RedesignarmsSPHongyiredesignInOutletPipe
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Sandvikmove1000mmwearlinertoSandvik-61244161-80
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Stairswalkwaysladdersoutsource
TRUE,TRUE,https://alfalavalonline.sharepoint.com/sites/EthanolStarchSugar
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplySustainability-MovefromWuxiGenerallytoHongYiitemsTE705
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplySustainabilityTankEquipmentWuxiBangdepackagesecondsour
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplysustainabilityCFTgearpartsDualsourcingfromD-maxpart2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplysustainabilityCFTgearpartsDualsourcingfromD-maxpart1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplysustainabilityDualsourcingafTE20G525item
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplysustainabilityLKHoutletsfromDanitechtoDanpresPart1
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplysustainabilityLKHoutletsfromDanitechtoDanpresPart2
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplysustainabilityKKIPlastriskassessment
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TeamPelagiaUK
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/TechnicalBusinessSEAFWD
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Test2newsuppliers035x625316
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VHEBrazilStandardization
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Volumebonus35
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/VulkanHi-Con-MoveEndHubsCon.TaperPartfromsterbyAmpo
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/AXP1014AC16AC18itemslocalization
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ChangingfromRA16toRA08on22reduersfromFini
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/DEGRITTINGFORSTARCHSLURRYGCW150ABMaizegerm
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/EPDLKHShroudsimproveRaonsurfaceRA16
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/ETLPhase3-61244457-0161238579-0261240489-02
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/FootcolumnandcarryingbarsfromWuxiHudai
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/InOutletPipesRe-designS300-S700samefunctionasS200S800Gofrom3
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/InOutletPipesRe-designS300-S700samefunctionasS200S800Gofr227
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/KunshanDV-STVAVEZongHeCostreductionlotsize3-5isexpected
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Negotiationforstandarditems316LCP75SheetsOutokumpu
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Negotiationforstandarditems316LAPERAM2019Contract
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/QualificationofanewdesignP265GHvs.P275NHNL1specificCPheadspa
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/REDUCETHICKNESSCOPPERFOILCB1001TO005
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Scanfiloptimization25onmaterialBOMand25onproductionhour
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/Wikanegotiateddealonhigherquantity50eachdiscountCFD
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/250tonref.price2716kgnewref.price45kg
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/CIPCOVER360440510
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/negotiatebetterpricefromI.M.G.T.-S.R.L-223436415296390253306
FALSE,TRUE,https://alfalavalonline.sharepoint.com/sites/SupplySustainability-Haosen2ndsourceOnwhichitemsKoldingKunsh
